customer_id,customer_name,gender,age,city,signup_date,state,customer_segment
13883,Customer 13883,Male,33,Delhi,2022-12-02,Delhi,VIP
13884,Customer 13884,Male,48,Hyderabad,2022-01-04,Telangana,Regular
13885,Customer 13885,Female,60,Hyderabad,2024-01-29,Telangana,Loyal
13886,Customer 13886,Female,26,Kochi,2023-06-01,Kerala,New
13887,Customer 13887,Male,44,Noida,2025-06-03,Uttar Pradesh,Regular
13888,Customer 13888,Male,58,Chennai,2025-03-19,Tamil Nadu,Regular
13889,Customer 13889,Male,31,Coimbatore,2022-08-26,Tamil Nadu,Regular
13890,Customer 13890,Female,62,Chennai,2022-04-13,Tamil Nadu,Regular
13891,Customer 13891,Female,42,Delhi,2025-04-13,Delhi,New
13892,Customer 13892,Male,60,Nagpur,2024-10-06,Maharashtra,Loyal
13893,Customer 13893,Female,61,Kochi,2024-11-23,Kerala,Regular
13894,Customer 13894,Male,39,Nagpur,2023-06-02,Maharashtra,Loyal
13895,Customer 13895,Male,52,Nagpur,2023-03-16,Maharashtra,New
13896,Customer 13896,Male,50,Noida,2022-08-13,Uttar Pradesh,Regular
13897,Customer 13897,Female,44,Nagpur,2023-07-19,Maharashtra,Regular
13898,Customer 13898,Male,57,Delhi,2024-12-18,Delhi,Regular
13899,Customer 13899,Male,43,Ahmedabad,2022-09-03,Gujarat,Loyal
13900,Customer 13900,Male,36,Bengaluru,2025-05-22,Karnataka,Regular
13901,Customer 13901,Male,62,Jaipur,2024-07-16,Rajasthan,Regular
13902,Customer 13902,Female,56,Coimbatore,2024-08-10,Tamil Nadu,Loyal
13903,Customer 13903,Male,62,Kochi,2024-03-29,Kerala,Regular
13904,Customer 13904,Male,43,Delhi,2022-08-04,Delhi,Regular
13905,Customer 13905,Female,23,Kolkata,2022-10-10,West Bengal,Regular
13906,Customer 13906,Female,20,Ahmedabad,2023-07-27,Gujarat,Regular
13907,Customer 13907,Female,23,Coimbatore,2025-05-23,Tamil Nadu,Loyal
13908,Customer 13908,Female,45,Delhi,2023-01-17,Delhi,New
13909,Customer 13909,Male,20,Ahmedabad,2024-12-04,Gujarat,Regular
13910,Customer 13910,Female,30,Nagpur,2022-06-21,Maharashtra,Regular
13911,Customer 13911,Female,30,Bengaluru,2025-05-29,Karnataka,Loyal
13912,Customer 13912,Male,30,Kochi,2025-01-23,Kerala,Loyal
13913,Customer 13913,Female,18,Hyderabad,2022-02-13,Telangana,Regular
13914,Customer 13914,Male,57,Chennai,2022-08-16,Tamil Nadu,Regular
13915,Customer 13915,Other,54,Mysuru,2023-07-28,Karnataka,New
13916,Customer 13916,Female,48,Jaipur,2022-11-13,Rajasthan,Regular
13917,Customer 13917,Female,34,Bengaluru,2024-01-01,Karnataka,New
13918,Customer 13918,Female,26,Hyderabad,2023-08-24,Telangana,Loyal
13919,Customer 13919,Female,62,Mumbai,2023-09-16,Maharashtra,Loyal
13920,Customer 13920,Male,30,Kochi,2023-04-12,Kerala,Regular
13921,Customer 13921,Male,54,Delhi,2022-10-24,Delhi,Regular
13922,Customer 13922,Male,31,Mumbai,2023-06-29,Maharashtra,New
13923,Customer 13923,Male,28,Hyderabad,2023-05-04,Telangana,Loyal
13924,Customer 13924,Female,42,Bengaluru,2024-10-16,Karnataka,Loyal
13925,Customer 13925,Male,48,Delhi,2022-08-03,Delhi,Regular
13926,Customer 13926,Male,31,Kochi,2024-10-22,Kerala,Regular
13927,Customer 13927,Female,24,Kolkata,2023-10-23,West Bengal,Regular
13928,Customer 13928,Female,41,Mysuru,2023-10-16,Karnataka,Regular
13929,Customer 13929,Male,53,Nagpur,2024-03-12,Maharashtra,New
13930,Customer 13930,Male,59,Delhi,2025-05-15,Delhi,Regular
13931,Customer 13931,Male,59,Kolkata,2022-12-07,West Bengal,New
13932,Customer 13932,Female,64,Kochi,2023-12-05,Kerala,New
13933,Customer 13933,Male,61,Kochi,2023-02-11,Kerala,New
13934,Customer 13934,Female,58,Delhi,2024-05-02,Delhi,Regular
13935,Customer 13935,Male,20,Bengaluru,2022-11-02,Karnataka,Loyal
13936,Customer 13936,Male,64,Kolkata,2024-05-23,West Bengal,Regular
13937,Customer 13937,Female,61,Bengaluru,2023-05-10,Karnataka,Loyal
13938,Customer 13938,Male,43,Ahmedabad,2023-08-01,Gujarat,Regular
13939,Customer 13939,Male,64,Hyderabad,2023-06-25,Telangana,Regular
13940,Customer 13940,Male,43,Pune,2024-02-07,Maharashtra,Regular
13941,Customer 13941,Male,18,Delhi,2024-06-14,Delhi,Regular
13942,Customer 13942,Female,32,Jaipur,2023-03-31,Rajasthan,New
13943,Customer 13943,Male,28,Kochi,2025-03-13,Kerala,Regular
13944,Customer 13944,Male,54,Chennai,2025-04-30,Tamil Nadu,Loyal
13945,Customer 13945,Male,24,Delhi,2022-10-26,Delhi,Loyal
13946,Customer 13946,Female,29,Hyderabad,2023-03-03,Telangana,Loyal
13947,Customer 13947,Female,55,Coimbatore,2023-12-17,Tamil Nadu,New
13948,Customer 13948,Female,20,Jaipur,2024-01-27,Rajasthan,Regular
13949,Customer 13949,Female,59,Kochi,2022-01-31,Kerala,Regular
13950,Customer 13950,Male,43,Mumbai,2022-11-28,Maharashtra,Loyal
13951,Customer 13951,Male,47,Kochi,2022-02-21,Kerala,VIP
13952,Customer 13952,Male,49,Ahmedabad,2022-08-31,Gujarat,Loyal
13953,Customer 13953,Male,53,Nagpur,2024-02-14,Maharashtra,New
13954,Customer 13954,Male,62,Kolkata,2023-11-17,West Bengal,Regular
13955,Customer 13955,Female,54,Kochi,2023-07-27,Kerala,New
13956,Customer 13956,Female,35,Pune,2024-05-21,Maharashtra,New
13957,Customer 13957,Female,18,Mysuru,2023-12-01,Karnataka,New
13958,Customer 13958,Male,38,Mysuru,2023-06-03,Karnataka,Regular
13959,Customer 13959,Female,45,Mysuru,2025-04-27,Karnataka,Regular
13960,Customer 13960,Female,33,Bengaluru,2023-08-18,Karnataka,Regular
13961,Customer 13961,Female,45,Mysuru,2022-10-10,Karnataka,Regular
13962,Customer 13962,Male,39,Nagpur,2025-03-26,Maharashtra,Loyal
13963,Customer 13963,Male,36,Ahmedabad,2023-08-22,Gujarat,New
13964,Customer 13964,Male,18,Mumbai,2022-05-28,Maharashtra,New
13965,Customer 13965,Male,48,Mysuru,2022-03-11,Karnataka,Regular
13966,Customer 13966,Female,59,Jaipur,2022-08-22,Rajasthan,Regular
13967,Customer 13967,Male,51,Delhi,2023-11-10,Delhi,New
13968,Customer 13968,Male,63,Jaipur,2023-09-28,Rajasthan,Loyal
13969,Customer 13969,Female,57,Delhi,2023-04-12,Delhi,Regular
13970,Customer 13970,Female,23,Bengaluru,2023-07-11,Karnataka,Regular
13971,Customer 13971,Male,45,Nagpur,2024-06-12,Maharashtra,Regular
13972,Customer 13972,Female,20,Mumbai,2024-04-15,Maharashtra,Regular
13973,Customer 13973,Male,48,Pune,2023-09-10,Maharashtra,Regular
13974,Customer 13974,Male,33,Hyderabad,2022-05-14,Telangana,Regular
13975,Customer 13975,Male,34,Mumbai,2022-01-08,Maharashtra,Regular
13976,Customer 13976,Female,61,Hyderabad,2022-01-28,Telangana,Loyal
13977,Customer 13977,Female,44,Jaipur,2024-02-22,Rajasthan,Regular
13978,Customer 13978,Male,41,Coimbatore,2023-06-25,Tamil Nadu,Loyal
13979,Customer 13979,Female,37,Hyderabad,2023-09-19,Telangana,Regular
13980,Customer 13980,Male,49,Ahmedabad,2024-11-23,Gujarat,Regular
13981,Customer 13981,Female,52,Chennai,2022-01-07,Tamil Nadu,Regular
13982,Customer 13982,Male,30,Ahmedabad,2022-02-09,Gujarat,Loyal
13983,Customer 13983,Male,60,Kochi,2024-06-27,Kerala,Loyal
13984,Customer 13984,Female,37,Delhi,2022-03-03,Delhi,New
13985,Customer 13985,Female,19,Nagpur,2025-01-14,Maharashtra,New
13986,Customer 13986,Male,21,Noida,2025-02-13,Uttar Pradesh,Loyal
13987,Customer 13987,Male,44,Bengaluru,2023-01-14,Karnataka,Loyal
13988,Customer 13988,Male,42,Jaipur,2022-11-18,Rajasthan,Regular
13989,Customer 13989,Male,21,Chennai,2024-01-03,Tamil Nadu,Regular
13990,Customer 13990,Female,49,Hyderabad,2024-04-18,Telangana,Loyal
13991,Customer 13991,Female,34,Mysuru,2023-02-23,Karnataka,New
13992,Customer 13992,Male,18,Nagpur,2022-01-20,Maharashtra,Loyal
13993,Customer 13993,Male,50,Chennai,2023-02-16,Tamil Nadu,Regular
13994,Customer 13994,Female,47,Bengaluru,2023-07-03,Karnataka,Loyal
13995,Customer 13995,Male,22,Delhi,2023-08-28,Delhi,New
13996,Customer 13996,Female,29,Jaipur,2022-12-23,Rajasthan,Regular
13997,Customer 13997,Male,55,Nagpur,2022-07-20,Maharashtra,Regular
13998,Customer 13998,Female,49,Bengaluru,2024-12-07,Karnataka,Loyal
13999,Customer 13999,Female,55,Coimbatore,2024-02-04,Tamil Nadu,Loyal
14000,Customer 14000,Female,34,Coimbatore,2022-08-19,Tamil Nadu,Loyal
14001,Customer 14001,Female,62,Ahmedabad,2025-01-23,Gujarat,Loyal
14002,Customer 14002,Male,57,Ahmedabad,2022-10-30,Gujarat,Regular
14003,Customer 14003,Female,49,Bengaluru,2025-05-26,Karnataka,New
14004,Customer 14004,Female,41,Chennai,2023-01-22,Tamil Nadu,Regular
14005,Customer 14005,Male,29,Ahmedabad,2023-12-16,Gujarat,Loyal
14006,Customer 14006,Male,64,Jaipur,2024-07-13,Rajasthan,New
14007,Customer 14007,Male,48,Nagpur,2025-01-19,Maharashtra,Regular
14008,Customer 14008,Male,36,Chennai,2022-02-27,Tamil Nadu,New
14009,Customer 14009,Male,46,Ahmedabad,2023-03-10,Gujarat,New
14010,Customer 14010,Female,38,Pune,2023-06-06,Maharashtra,Loyal
14011,Customer 14011,Male,43,Hyderabad,2024-02-07,Telangana,Loyal
14012,Customer 14012,Female,45,Pune,2024-04-08,Maharashtra,Regular
14013,Customer 14013,Male,34,Kolkata,2023-04-28,West Bengal,Loyal
14014,Customer 14014,Male,26,Coimbatore,2023-01-02,Tamil Nadu,New
14015,Customer 14015,Male,38,Delhi,2024-06-07,Delhi,New
14016,Customer 14016,Female,51,Mumbai,2025-06-12,Maharashtra,Loyal
14017,Customer 14017,Male,28,Hyderabad,2024-06-01,Telangana,Regular
14018,Customer 14018,Male,37,Coimbatore,2023-02-15,Tamil Nadu,Regular
14019,Customer 14019,Male,64,Chennai,2022-07-02,Tamil Nadu,Loyal
14020,Customer 14020,Female,56,Chennai,2025-02-20,Tamil Nadu,Loyal
14021,Customer 14021,Female,33,Chennai,2022-06-07,Tamil Nadu,Loyal
14022,Customer 14022,Male,46,Delhi,2022-01-13,Delhi,Loyal
14023,Customer 14023,Female,18,Pune,2023-07-20,Maharashtra,Regular
14024,Customer 14024,Female,35,Mumbai,2024-05-21,Maharashtra,Regular
14025,Customer 14025,Male,39,Jaipur,2023-07-09,Rajasthan,Loyal
14026,Customer 14026,Female,25,Ahmedabad,2023-11-09,Gujarat,Regular
14027,Customer 14027,Female,24,Chennai,2024-05-12,Tamil Nadu,Regular
14028,Customer 14028,Male,42,Noida,2023-09-10,Uttar Pradesh,Regular
14029,Customer 14029,Male,47,Kolkata,2022-07-23,West Bengal,Loyal
14030,Customer 14030,Male,51,Hyderabad,2024-08-14,Telangana,Regular
14031,Customer 14031,Male,61,Nagpur,2022-10-29,Maharashtra,Loyal
14032,Customer 14032,Female,58,Ahmedabad,2024-12-02,Gujarat,New
14033,Customer 14033,Male,28,Noida,2024-03-05,Uttar Pradesh,Regular
14034,Customer 14034,Female,32,Mumbai,2023-08-20,Maharashtra,Loyal
14035,Customer 14035,Female,52,Delhi,2023-12-30,Delhi,New
14036,Customer 14036,Female,40,Jaipur,2023-05-21,Rajasthan,Regular
14037,Customer 14037,Female,62,Jaipur,2023-10-01,Rajasthan,Loyal
14038,Customer 14038,Male,38,Mumbai,2022-07-10,Maharashtra,Loyal
14039,Customer 14039,Male,45,Nagpur,2024-06-17,Maharashtra,Regular
14040,Customer 14040,Female,30,Hyderabad,2022-03-01,Telangana,Regular
14041,Customer 14041,Male,51,Kochi,2022-03-03,Kerala,Regular
14042,Customer 14042,Male,55,Nagpur,2022-10-29,Maharashtra,Regular
14043,Customer 14043,Female,23,Jaipur,2023-09-30,Rajasthan,New
14044,Customer 14044,Female,61,Bengaluru,2024-09-25,Karnataka,Regular
14045,Customer 14045,Male,21,Hyderabad,2022-06-21,Telangana,Regular
14046,Customer 14046,Female,22,Mumbai,2022-03-04,Maharashtra,Regular
14047,Customer 14047,Female,57,Jaipur,2024-02-11,Rajasthan,New
14048,Customer 14048,Male,23,Jaipur,2022-01-16,Rajasthan,New
14049,Customer 14049,Male,38,Chennai,2023-11-22,Tamil Nadu,VIP
14050,Customer 14050,Female,45,Mumbai,2024-04-21,Maharashtra,VIP
14051,Customer 14051,Male,20,Kochi,2025-01-29,Kerala,Regular
14052,Customer 14052,Male,40,Mumbai,2025-04-14,Maharashtra,Loyal
14053,Customer 14053,Female,25,Kochi,2025-05-01,Kerala,Loyal
14054,Customer 14054,Female,36,Hyderabad,2024-06-17,Telangana,New
14055,Customer 14055,Male,28,Kolkata,2024-07-21,West Bengal,Regular
14056,Customer 14056,Male,27,Bengaluru,2022-06-24,Karnataka,Regular
14057,Customer 14057,Male,45,Ahmedabad,2025-06-11,Gujarat,Regular
14058,Customer 14058,Other,37,Mumbai,2025-05-24,Maharashtra,Regular
14059,Customer 14059,Male,61,Noida,2023-02-21,Uttar Pradesh,Loyal
14060,Customer 14060,Female,45,Coimbatore,2023-03-27,Tamil Nadu,Loyal
14061,Customer 14061,Female,46,Mysuru,2024-04-15,Karnataka,Loyal
14062,Customer 14062,Male,25,Mysuru,2022-10-07,Karnataka,Loyal
14063,Customer 14063,Female,36,Mumbai,2022-09-01,Maharashtra,Loyal
14064,Customer 14064,Female,38,Kochi,2023-11-06,Kerala,Regular
14065,Customer 14065,Female,35,Noida,2022-05-26,Uttar Pradesh,Regular
14066,Customer 14066,Male,26,Kolkata,2024-12-26,West Bengal,Regular
14067,Customer 14067,Female,21,Chennai,2022-04-13,Tamil Nadu,Loyal
14068,Customer 14068,Female,58,Kochi,2022-11-06,Kerala,Regular
14069,Customer 14069,Other,42,Delhi,2022-04-27,Delhi,Loyal
14070,Customer 14070,Male,51,Delhi,2024-02-02,Delhi,VIP
14071,Customer 14071,Female,26,Hyderabad,2024-01-08,Telangana,Regular
14072,Customer 14072,Male,26,Mysuru,2022-07-06,Karnataka,Regular
14073,Customer 14073,Male,35,Mumbai,2024-02-24,Maharashtra,Loyal
14074,Customer 14074,Male,28,Delhi,2023-12-08,Delhi,New
14075,Customer 14075,Female,30,Mumbai,2024-05-25,Maharashtra,New
14076,Customer 14076,Male,55,Hyderabad,2024-03-06,Telangana,Loyal
14077,Customer 14077,Female,26,Mysuru,2023-04-18,Karnataka,Loyal
14078,Customer 14078,Other,33,Nagpur,2023-07-10,Maharashtra,Regular
14079,Customer 14079,Male,21,Kolkata,2023-11-13,West Bengal,Loyal
14080,Customer 14080,Female,51,Coimbatore,2022-04-04,Tamil Nadu,Regular
14081,Customer 14081,Male,24,Coimbatore,2024-01-06,Tamil Nadu,Regular
14082,Customer 14082,Male,32,Delhi,2024-02-29,Delhi,Regular
14083,Customer 14083,Female,55,Coimbatore,2022-02-07,Tamil Nadu,New
14084,Customer 14084,Female,28,Jaipur,2024-02-21,Rajasthan,Regular
14085,Customer 14085,Female,49,Kolkata,2023-04-27,West Bengal,Loyal
14086,Customer 14086,Female,44,Kochi,2022-04-21,Kerala,New
14087,Customer 14087,Male,47,Nagpur,2023-02-14,Maharashtra,New
14088,Customer 14088,Male,34,Kolkata,2025-04-06,West Bengal,Regular
14089,Customer 14089,Female,53,Jaipur,2023-02-01,Rajasthan,New
14090,Customer 14090,Male,36,Kochi,2025-02-24,Kerala,Loyal
14091,Customer 14091,Male,24,Jaipur,2022-02-11,Rajasthan,New
14092,Customer 14092,Female,60,Mumbai,2022-02-10,Maharashtra,Regular
14093,Customer 14093,Male,62,Hyderabad,2023-02-03,Telangana,Regular
14094,Customer 14094,Male,38,Ahmedabad,2022-07-01,Gujarat,Loyal
14095,Customer 14095,Female,45,Nagpur,2025-04-19,Maharashtra,Regular
14096,Customer 14096,Female,20,Ahmedabad,2024-01-14,Gujarat,Regular
14097,Customer 14097,Female,31,Hyderabad,2023-12-19,Telangana,VIP
14098,Customer 14098,Female,19,Hyderabad,2023-04-09,Telangana,New
14099,Customer 14099,Male,46,Jaipur,2024-12-09,Rajasthan,Regular
14100,Customer 14100,Female,35,Mysuru,2025-03-15,Karnataka,VIP
14101,Customer 14101,Female,54,Jaipur,2022-10-25,Rajasthan,Loyal
14102,Customer 14102,Male,62,Ahmedabad,2022-05-25,Gujarat,Loyal
14103,Customer 14103,Male,62,Jaipur,2022-01-16,Rajasthan,New
14104,Customer 14104,Female,41,Mumbai,2025-01-13,Maharashtra,New
14105,Customer 14105,Female,63,Jaipur,2025-05-24,Rajasthan,New
14106,Customer 14106,Female,29,Noida,2024-12-11,Uttar Pradesh,VIP
14107,Customer 14107,Female,62,Coimbatore,2022-04-17,Tamil Nadu,VIP
14108,Customer 14108,Female,49,Ahmedabad,2022-08-07,Gujarat,Regular
14109,Customer 14109,Other,35,Noida,2024-07-23,Uttar Pradesh,Regular
14110,Customer 14110,Female,30,Mysuru,2022-12-03,Karnataka,New
14111,Customer 14111,Male,21,Hyderabad,2024-07-09,Telangana,Regular
14112,Customer 14112,Female,40,Delhi,2023-01-06,Delhi,Regular
14113,Customer 14113,Male,27,Kolkata,2024-09-24,West Bengal,Loyal
14114,Customer 14114,Female,22,Kochi,2024-03-20,Kerala,Loyal
14115,Customer 14115,Female,57,Coimbatore,2022-09-11,Tamil Nadu,Loyal
14116,Customer 14116,Female,31,Kochi,2023-08-03,Kerala,Regular
14117,Customer 14117,Female,51,Jaipur,2023-09-28,Rajasthan,Loyal
14118,Customer 14118,Male,45,Coimbatore,2024-11-19,Tamil Nadu,Loyal
14119,Customer 14119,Male,25,Mumbai,2022-07-04,Maharashtra,Regular
14120,Customer 14120,Male,33,Bengaluru,2023-04-19,Karnataka,Regular
14121,Customer 14121,Female,48,Pune,2024-09-11,Maharashtra,Regular
14122,Customer 14122,Female,24,Pune,2024-09-10,Maharashtra,Loyal
14123,Customer 14123,Female,20,Pune,2025-03-02,Maharashtra,VIP
14124,Customer 14124,Male,46,Bengaluru,2023-05-17,Karnataka,Regular
14125,Customer 14125,Female,53,Kochi,2024-05-23,Kerala,Loyal
14126,Customer 14126,Female,56,Mumbai,2025-01-05,Maharashtra,New
14127,Customer 14127,Male,21,Bengaluru,2022-12-16,Karnataka,Loyal
14128,Customer 14128,Female,26,Pune,2022-03-01,Maharashtra,Loyal
14129,Customer 14129,Female,34,Mysuru,2024-05-28,Karnataka,Regular
14130,Customer 14130,Female,37,Nagpur,2023-04-10,Maharashtra,VIP
14131,Customer 14131,Male,31,Ahmedabad,2022-11-07,Gujarat,Regular
14132,Customer 14132,Female,63,Hyderabad,2025-01-19,Telangana,Regular
14133,Customer 14133,Male,46,Bengaluru,2024-07-19,Karnataka,Regular
14134,Customer 14134,Other,30,Mumbai,2024-08-22,Maharashtra,Regular
14135,Customer 14135,Male,53,Mumbai,2022-10-07,Maharashtra,Loyal
14136,Customer 14136,Male,62,Ahmedabad,2023-12-12,Gujarat,New
14137,Customer 14137,Female,34,Noida,2024-08-24,Uttar Pradesh,Regular
14138,Customer 14138,Male,64,Nagpur,2025-02-15,Maharashtra,Loyal
14139,Customer 14139,Female,60,Delhi,2023-11-26,Delhi,New
14140,Customer 14140,Female,21,Coimbatore,2024-06-28,Tamil Nadu,New
14141,Customer 14141,Female,37,Pune,2023-07-21,Maharashtra,Regular
14142,Customer 14142,Other,28,Jaipur,2022-09-28,Rajasthan,Regular
14143,Customer 14143,Male,59,Delhi,2025-01-29,Delhi,New
14144,Customer 14144,Female,39,Noida,2024-09-06,Uttar Pradesh,New
14145,Customer 14145,Male,62,Pune,2024-12-12,Maharashtra,New
14146,Customer 14146,Male,25,Nagpur,2024-04-20,Maharashtra,Regular
14147,Customer 14147,Female,45,Kolkata,2024-09-30,West Bengal,Loyal
14148,Customer 14148,Male,62,Jaipur,2022-08-28,Rajasthan,Loyal
14149,Customer 14149,Female,58,Noida,2025-05-22,Uttar Pradesh,Regular
14150,Customer 14150,Female,47,Kochi,2022-12-27,Kerala,VIP
14151,Customer 14151,Female,50,Pune,2024-01-04,Maharashtra,Loyal
14152,Customer 14152,Female,50,Nagpur,2024-05-01,Maharashtra,VIP
14153,Customer 14153,Male,64,Chennai,2024-05-09,Tamil Nadu,Regular
14154,Customer 14154,Female,53,Delhi,2023-12-02,Delhi,Loyal
14155,Customer 14155,Female,44,Delhi,2024-04-15,Delhi,Loyal
14156,Customer 14156,Male,37,Coimbatore,2024-04-02,Tamil Nadu,Regular
14157,Customer 14157,Male,50,Ahmedabad,2022-04-07,Gujarat,New
14158,Customer 14158,Female,42,Nagpur,2022-11-23,Maharashtra,Loyal
14159,Customer 14159,Male,61,Bengaluru,2022-03-14,Karnataka,New
14160,Customer 14160,Male,60,Chennai,2024-09-20,Tamil Nadu,Regular
14161,Customer 14161,Female,36,Kolkata,2025-04-08,West Bengal,Regular
14162,Customer 14162,Female,64,Mysuru,2024-09-20,Karnataka,Loyal
14163,Customer 14163,Female,38,Pune,2022-11-29,Maharashtra,Loyal
14164,Customer 14164,Female,59,Jaipur,2025-03-26,Rajasthan,Regular
14165,Customer 14165,Female,50,Chennai,2023-04-03,Tamil Nadu,Loyal
14166,Customer 14166,Male,20,Nagpur,2024-01-04,Maharashtra,Regular
14167,Customer 14167,Male,31,Kochi,2024-05-25,Kerala,Loyal
14168,Customer 14168,Male,32,Hyderabad,2024-05-07,Telangana,Regular
14169,Customer 14169,Female,50,Pune,2022-04-09,Maharashtra,Loyal
14170,Customer 14170,Male,59,Mumbai,2024-01-02,Maharashtra,Regular
14171,Customer 14171,Male,39,Delhi,2024-07-13,Delhi,Regular
14172,Customer 14172,Female,18,Kochi,2022-09-01,Kerala,Regular
14173,Customer 14173,Male,48,Ahmedabad,2025-05-02,Gujarat,Loyal
14174,Customer 14174,Male,64,Nagpur,2023-10-24,Maharashtra,VIP
14175,Customer 14175,Female,52,Kolkata,2024-10-02,West Bengal,Regular
14176,Customer 14176,Male,37,Mumbai,2023-01-02,Maharashtra,Regular
14177,Customer 14177,Male,49,Coimbatore,2025-03-24,Tamil Nadu,Loyal
14178,Customer 14178,Male,29,Jaipur,2023-05-14,Rajasthan,Loyal
14179,Customer 14179,Female,33,Noida,2022-04-23,Uttar Pradesh,Regular
14180,Customer 14180,Female,25,Mysuru,2024-08-02,Karnataka,New
14181,Customer 14181,Male,31,Mysuru,2024-11-13,Karnataka,Regular
14182,Customer 14182,Female,35,Kochi,2022-10-10,Kerala,Regular
14183,Customer 14183,Male,47,Mumbai,2023-02-05,Maharashtra,Regular
14184,Customer 14184,Female,50,Delhi,2023-07-22,Delhi,New
14185,Customer 14185,Male,51,Coimbatore,2024-12-13,Tamil Nadu,New
14186,Customer 14186,Female,61,Hyderabad,2023-12-15,Telangana,Loyal
14187,Customer 14187,Female,51,Delhi,2023-02-26,Delhi,VIP
14188,Customer 14188,Female,24,Chennai,2024-04-28,Tamil Nadu,Loyal
14189,Customer 14189,Male,23,Ahmedabad,2025-06-20,Gujarat,Loyal
14190,Customer 14190,Male,23,Mysuru,2025-04-16,Karnataka,Loyal
14191,Customer 14191,Female,39,Chennai,2023-04-20,Tamil Nadu,Regular
14192,Customer 14192,Male,25,Kolkata,2023-02-09,West Bengal,Regular
14193,Customer 14193,Female,54,Pune,2022-02-05,Maharashtra,New
14194,Customer 14194,Female,32,Bengaluru,2022-12-24,Karnataka,Loyal
14195,Customer 14195,Female,43,Nagpur,2023-07-12,Maharashtra,VIP
14196,Customer 14196,Male,56,Jaipur,2024-12-03,Rajasthan,Loyal
14197,Customer 14197,Female,20,Coimbatore,2022-11-16,Tamil Nadu,Regular
14198,Customer 14198,Female,27,Delhi,2024-01-08,Delhi,Loyal
14199,Customer 14199,Female,20,Mysuru,2023-10-20,Karnataka,VIP
14200,Customer 14200,Male,47,Chennai,2023-04-17,Tamil Nadu,Regular
14201,Customer 14201,Male,63,Noida,2023-06-09,Uttar Pradesh,Loyal
14202,Customer 14202,Male,39,Kochi,2022-01-25,Kerala,Regular
14203,Customer 14203,Male,20,Ahmedabad,2023-10-02,Gujarat,Loyal
14204,Customer 14204,Female,18,Ahmedabad,2025-03-26,Gujarat,New
14205,Customer 14205,Female,50,Pune,2024-05-25,Maharashtra,New
14206,Customer 14206,Male,36,Nagpur,2025-04-23,Maharashtra,Loyal
14207,Customer 14207,Female,53,Nagpur,2022-06-23,Maharashtra,New
14208,Customer 14208,Male,51,Ahmedabad,2022-07-05,Gujarat,New
14209,Customer 14209,Male,48,Ahmedabad,2024-09-27,Gujarat,Regular
14210,Customer 14210,Male,60,Delhi,2023-06-12,Delhi,Loyal
14211,Customer 14211,Male,41,Coimbatore,2025-04-26,Tamil Nadu,Regular
14212,Customer 14212,Female,29,Hyderabad,2024-08-29,Telangana,Loyal
14213,Customer 14213,Male,30,Kolkata,2023-11-15,West Bengal,Loyal
14214,Customer 14214,Female,33,Noida,2022-07-05,Uttar Pradesh,Regular
14215,Customer 14215,Male,33,Kolkata,2023-07-29,West Bengal,Regular
14216,Customer 14216,Female,37,Delhi,2022-11-05,Delhi,New
14217,Customer 14217,Male,58,Chennai,2025-04-27,Tamil Nadu,Regular
14218,Customer 14218,Male,44,Bengaluru,2023-06-22,Karnataka,Regular
14219,Customer 14219,Male,56,Ahmedabad,2024-05-07,Gujarat,New
14220,Customer 14220,Male,30,Mumbai,2022-07-12,Maharashtra,Regular
14221,Customer 14221,Male,21,Hyderabad,2025-04-01,Telangana,Regular
14222,Customer 14222,Female,49,Coimbatore,2022-02-22,Tamil Nadu,Loyal
14223,Customer 14223,Female,62,Pune,2023-04-20,Maharashtra,Regular
14224,Customer 14224,Female,57,Hyderabad,2022-06-23,Telangana,Loyal
14225,Customer 14225,Female,51,Ahmedabad,2025-05-04,Gujarat,New
14226,Customer 14226,Male,56,Mysuru,2025-05-19,Karnataka,New
14227,Customer 14227,Male,60,Coimbatore,2023-12-01,Tamil Nadu,Regular
14228,Customer 14228,Other,34,Bengaluru,2023-01-25,Karnataka,New
14229,Customer 14229,Female,41,Mysuru,2023-04-02,Karnataka,Loyal
14230,Customer 14230,Female,46,Hyderabad,2024-11-18,Telangana,Regular
14231,Customer 14231,Female,63,Mumbai,2022-05-02,Maharashtra,Regular
14232,Customer 14232,Male,45,Mumbai,2023-02-22,Maharashtra,Regular
14233,Customer 14233,Male,62,Bengaluru,2022-06-08,Karnataka,Regular
14234,Customer 14234,Male,64,Nagpur,2023-08-21,Maharashtra,Regular
14235,Customer 14235,Male,39,Jaipur,2023-05-31,Rajasthan,New
14236,Customer 14236,Male,45,Noida,2024-10-22,Uttar Pradesh,New
14237,Customer 14237,Male,42,Ahmedabad,2025-01-07,Gujarat,Regular
14238,Customer 14238,Female,58,Pune,2023-10-21,Maharashtra,New
14239,Customer 14239,Female,20,Ahmedabad,2023-11-09,Gujarat,Loyal
14240,Customer 14240,Female,30,Nagpur,2022-11-11,Maharashtra,Regular
14241,Customer 14241,Female,48,Kolkata,2022-11-24,West Bengal,New
14242,Customer 14242,Male,30,Kolkata,2022-10-03,West Bengal,Regular
14243,Customer 14243,Male,58,Kochi,2023-12-17,Kerala,Regular
14244,Customer 14244,Female,35,Kolkata,2023-03-28,West Bengal,New
14245,Customer 14245,Male,54,Mumbai,2023-05-01,Maharashtra,New
