order_item_id,order_id,product_id,quantity,unit_price,discount
46591,527924,413,2,14673.42,0.1
46592,527925,197,1,2371.21,0.0
46593,527925,230,1,8558.59,0.05
46594,527926,376,1,28154.73,0.05
46595,527927,368,2,8993.01,0.15
46596,527927,346,2,10411.02,0.05
46597,527928,96,1,44469.74,0.05
46598,527929,334,1,8011.5,0.0
46599,527929,326,1,31194.56,0.2
46600,527930,19,1,13790.1,0.05
46601,527931,164,3,4022.66,0.1
46602,527932,494,1,5568.06,0.0
46603,527932,225,1,2622.96,0.05
46604,527932,324,1,30977.63,0.05
46605,527932,128,3,59128.57,0.0
46606,527933,227,1,2336.42,0.1
46607,527933,315,2,46797.71,0.0
46608,527933,302,1,14263.57,0.0
46609,527934,228,2,119767.32,0.0
46610,527935,340,2,107500.96,0.05
46611,527935,27,1,6760.46,0.0
46612,527935,309,1,46248.06,0.0
46613,527935,299,1,4078.9,0.05
46614,527936,250,2,7075.51,0.0
46615,527936,132,1,24008.63,0.1
46616,527937,120,4,54097.85,0.05
46617,527937,305,1,38234.68,0.15
46618,527937,185,1,13448.26,0.05
46619,527938,18,1,52056.04,0.1
46620,527938,391,3,9745.76,0.1
46621,527939,335,1,10315.61,0.1
46622,527940,55,4,17898.53,0.05
46623,527941,195,1,7495.53,0.0
46624,527941,383,1,3238.95,0.15
46625,527942,421,3,11053.18,0.0
46626,527943,193,1,114027.74,0.0
46627,527943,144,1,2000.65,0.1
46628,527944,220,1,66995.64,0.0
46629,527944,286,2,52276.08,0.0
46630,527945,239,1,6454.06,0.05
46631,527946,498,3,23398.01,0.05
46632,527946,67,2,9281.54,0.0
46633,527947,345,1,109565.24,0.0
46634,527948,112,1,7877.83,0.15
46635,527948,423,2,267.18,0.1
46636,527948,217,1,2466.14,0.1
46637,527949,481,1,36749.29,0.0
46638,527949,396,2,28842.22,0.1
46639,527950,124,1,13636.3,0.0
46640,527951,141,1,24000.48,0.1
46641,527952,151,2,3719.47,0.05
46642,527952,302,1,14263.57,0.15
46643,527953,443,1,14726.78,0.15
46644,527954,348,1,6776.44,0.1
46645,527954,24,1,20171.06,0.1
46646,527954,445,4,18387.92,0.0
46647,527954,201,3,5793.82,0.0
46648,527955,374,1,10295.77,0.05
46649,527955,436,4,5072.84,0.0
46650,527955,31,2,70394.22,0.1
46651,527955,33,4,4219.35,0.05
46652,527956,184,2,19475.7,0.2
46653,527957,130,1,13458.74,0.1
46654,527957,372,1,41992.33,0.0
46655,527957,204,1,5063.09,0.1
46656,527958,223,1,5581.94,0.05
46657,527958,490,1,15773.06,0.05
46658,527958,89,1,8192.9,0.1
46659,527959,152,1,7532.6,0.0
46660,527960,405,1,11683.22,0.0
46661,527960,253,2,26060.75,0.0
46662,527961,146,4,48810.32,0.1
46663,527962,332,3,15851.69,0.05
46664,527963,318,1,4453.68,0.05
46665,527963,174,2,119540.81,0.05
46666,527964,12,1,6090.02,0.1
46667,527965,380,1,7267.87,0.1
46668,527966,333,2,15253.11,0.2
46669,527967,262,2,5264.14,0.0
46670,527968,351,1,36565.65,0.05
46671,527969,276,1,22855.25,0.05
46672,527970,349,3,55674.7,0.0
46673,527970,400,1,2819.38,0.15
46674,527971,336,1,976.37,0.2
46675,527971,376,1,28154.73,0.05
46676,527971,343,2,19819.77,0.1
46677,527971,155,1,10335.57,0.0
46678,527972,273,1,88865.96,0.0
46679,527973,206,2,880.64,0.05
46680,527973,376,1,28154.73,0.15
46681,527974,254,1,1246.22,0.0
46682,527974,456,2,3532.12,0.05
46683,527974,382,2,47605.16,0.05
46684,527975,234,2,2596.49,0.1
46685,527976,258,2,14277.54,0.05
46686,527977,157,1,78761.8,0.1
46687,527978,111,1,7728.96,0.15
46688,527978,408,2,20880.67,0.1
46689,527979,479,1,5881.0,0.1
46690,527980,402,3,6534.45,0.1
46691,527980,270,1,56758.37,0.05
46692,527981,416,4,44491.16,0.0
46693,527982,490,1,15773.06,0.05
46694,527982,270,2,56758.37,0.0
46695,527982,438,1,8548.98,0.0
46696,527983,356,3,5989.46,0.0
46697,527984,354,2,27293.02,0.0
46698,527985,126,1,9524.82,0.0
46699,527986,232,1,10150.4,0.05
46700,527986,449,1,26953.08,0.2
46701,527987,258,1,14277.54,0.0
46702,527987,9,1,4484.36,0.05
46703,527987,400,1,2819.38,0.1
46704,527988,26,2,34742.3,0.0
46705,527988,399,1,16751.15,0.0
46706,527989,44,1,2717.45,0.2
46707,527990,425,1,15979.14,0.0
46708,527991,406,2,6130.15,0.15
46709,527992,269,1,9085.34,0.0
46710,527993,263,1,13346.12,0.0
46711,527994,187,1,6839.22,0.0
46712,527994,496,1,4826.39,0.05
46713,527994,279,1,10325.32,0.05
46714,527995,357,2,69982.88,0.1
46715,527995,181,3,8279.63,0.2
46716,527996,243,1,38715.68,0.05
46717,527996,56,2,47690.86,0.15
46718,527996,130,1,13458.74,0.0
46719,527996,86,1,24723.99,0.0
46720,527997,408,1,20880.67,0.0
46721,527997,264,3,18823.25,0.0
46722,527997,1,1,1356.88,0.0
46723,527998,356,1,5989.46,0.1
46724,527998,21,3,4651.33,0.05
46725,527998,257,1,7351.05,0.05
46726,527998,402,1,6534.45,0.05
46727,527999,310,1,796.37,0.0
46728,528000,417,1,47924.42,0.0
46729,528000,304,1,27045.4,0.05
46730,528001,334,2,8011.5,0.05
46731,528002,242,1,38389.44,0.05
46732,528003,259,3,34371.41,0.0
46733,528004,499,2,2286.33,0.0
46734,528005,257,3,7351.05,0.0
46735,528005,231,1,2337.01,0.0
46736,528005,264,2,18823.25,0.05
46737,528006,395,1,6495.02,0.0
46738,528006,312,1,37597.62,0.1
46739,528007,112,2,7877.83,0.0
46740,528007,489,1,9114.61,0.15
46741,528008,81,1,7876.41,0.2
46742,528009,416,1,44491.16,0.0
46743,528010,215,2,3423.96,0.1
46744,528011,381,1,1968.85,0.0
46745,528012,481,2,36749.29,0.0
46746,528013,15,1,77496.34,0.2
46747,528014,261,1,28309.38,0.15
46748,528015,221,1,13287.71,0.0
46749,528016,119,3,5408.05,0.1
46750,528017,301,1,7774.2,0.0
46751,528018,449,1,26953.08,0.0
46752,528018,489,1,9114.61,0.15
46753,528019,5,1,4738.63,0.05
46754,528019,377,1,11029.08,0.15
46755,528020,111,2,7728.96,0.2
46756,528021,40,1,23708.12,0.0
46757,528022,178,1,90679.19,0.0
46758,528022,417,2,47924.42,0.1
46759,528022,482,1,2070.83,0.05
46760,528022,412,1,10271.38,0.15
46761,528023,303,1,107542.15,0.0
46762,528024,132,1,24008.63,0.15
46763,528025,467,1,9657.53,0.0
46764,528025,142,3,99967.91,0.0
46765,528026,218,3,71335.52,0.05
46766,528026,481,1,36749.29,0.05
46767,528027,313,1,14102.9,0.05
46768,528028,143,2,13975.37,0.1
46769,528028,205,2,13701.47,0.0
46770,528028,321,1,8001.09,0.0
46771,528029,436,2,5072.84,0.0
46772,528030,203,3,9014.89,0.0
46773,528031,458,1,3155.42,0.05
46774,528031,225,2,2622.96,0.0
46775,528032,308,2,11712.79,0.1
46776,528033,46,1,20783.59,0.0
46777,528034,409,1,652.53,0.0
46778,528035,42,4,39899.08,0.0
46779,528036,16,3,15446.27,0.0
46780,528037,477,2,9863.07,0.05
46781,528037,324,3,30977.63,0.0
46782,528038,402,3,6534.45,0.05
46783,528039,290,1,11179.88,0.0
46784,528040,420,1,11372.85,0.1
46785,528040,487,2,4818.04,0.0
46786,528041,55,1,17898.53,0.05
46787,528042,13,2,31411.93,0.2
46788,528043,246,3,26448.95,0.15
46789,528044,447,2,10930.74,0.2
46790,528044,217,1,2466.14,0.0
46791,528044,421,2,11053.18,0.05
46792,528045,380,1,7267.87,0.05
46793,528045,45,2,11674.3,0.0
46794,528045,320,2,109154.27,0.05
46795,528046,441,1,25468.35,0.05
46796,528046,238,1,61326.0,0.0
46797,528047,115,4,12322.6,0.05
46798,528048,364,1,105694.95,0.05
46799,528049,272,1,55937.46,0.0
46800,528049,104,1,43179.23,0.2
46801,528050,346,1,10411.02,0.05
46802,528050,73,1,5311.55,0.05
46803,528051,323,1,12861.73,0.0
46804,528052,441,2,25468.35,0.05
46805,528052,287,1,11265.7,0.2
46806,528053,105,1,9372.98,0.1
46807,528054,164,1,4022.66,0.05
46808,528054,307,2,8538.19,0.05
46809,528055,386,1,22470.54,0.05
46810,528056,474,4,47002.08,0.1
46811,528056,171,1,101513.96,0.2
46812,528056,339,3,14790.98,0.0
46813,528057,24,1,20171.06,0.0
46814,528058,209,1,77335.42,0.0
46815,528059,67,1,9281.54,0.1
46816,528060,163,2,56885.75,0.0
46817,528060,60,2,21033.84,0.15
46818,528060,349,2,55674.7,0.05
46819,528061,329,3,5181.96,0.05
46820,528061,331,4,1936.01,0.0
46821,528062,349,2,55674.7,0.1
46822,528062,131,1,6407.05,0.05
46823,528063,319,1,8074.73,0.05
46824,528063,383,1,3238.95,0.0
46825,528063,243,1,38715.68,0.1
46826,528064,117,1,28998.83,0.1
46827,528065,497,1,29836.62,0.05
46828,528065,352,3,1054.67,0.05
46829,528066,436,2,5072.84,0.15
46830,528066,217,2,2466.14,0.05
46831,528067,479,2,5881.0,0.05
46832,528067,322,2,10719.48,0.0
46833,528068,257,2,7351.05,0.0
46834,528068,495,1,40264.12,0.05
46835,528068,236,1,17160.72,0.15
46836,528069,443,1,14726.78,0.15
46837,528069,324,2,30977.63,0.05
46838,528070,47,1,21471.0,0.1
46839,528071,58,1,99880.7,0.15
46840,528072,421,2,11053.18,0.0
46841,528073,47,1,21471.0,0.15
46842,528073,490,2,15773.06,0.0
46843,528074,440,1,48710.97,0.0
46844,528075,493,1,18572.35,0.1
46845,528076,5,1,4738.63,0.05
46846,528076,16,2,15446.27,0.15
46847,528077,253,2,26060.75,0.0
46848,528078,362,1,6144.3,0.1
46849,528079,456,1,3532.12,0.05
46850,528079,446,1,7036.15,0.05
46851,528080,342,4,110627.26,0.0
46852,528081,440,1,48710.97,0.05
46853,528082,176,2,9677.27,0.05
46854,528083,225,1,2622.96,0.0
46855,528084,356,1,5989.46,0.05
46856,528084,179,1,8319.59,0.0
46857,528085,338,1,2406.2,0.0
46858,528085,409,2,652.53,0.0
46859,528086,15,1,77496.34,0.1
46860,528087,245,1,19602.94,0.0
46861,528088,242,1,38389.44,0.05
46862,528088,207,1,324.25,0.05
46863,528089,199,2,5547.31,0.05
46864,528089,303,1,107542.15,0.15
46865,528090,143,1,13975.37,0.05
46866,528090,225,1,2622.96,0.1
46867,528091,2,1,45447.19,0.15
46868,528092,113,3,4968.89,0.0
46869,528092,492,2,57051.94,0.0
46870,528093,276,2,22855.25,0.05
46871,528094,123,1,11402.85,0.1
46872,528095,111,2,7728.96,0.0
46873,528096,364,1,105694.95,0.0
46874,528096,242,1,38389.44,0.1
46875,528096,165,1,46456.53,0.05
46876,528097,463,1,41693.85,0.2
46877,528097,459,1,15332.57,0.15
46878,528098,228,1,119767.32,0.1
46879,528099,195,1,7495.53,0.0
46880,528099,364,2,105694.95,0.1
46881,528100,252,2,12753.87,0.0
46882,528101,493,1,18572.35,0.1
46883,528101,408,1,20880.67,0.05
46884,528102,86,1,24723.99,0.05
46885,528103,428,1,13030.31,0.0
46886,528103,107,1,19252.6,0.05
46887,528104,310,1,796.37,0.0
46888,528105,43,4,43119.19,0.0
46889,528106,174,1,119540.81,0.0
46890,528106,23,2,3177.28,0.1
46891,528107,17,1,7584.53,0.1
46892,528107,237,1,24754.1,0.0
46893,528108,272,2,55937.46,0.1
46894,528109,59,2,20438.72,0.0
46895,528110,271,2,6145.79,0.05
46896,528110,383,2,3238.95,0.2
46897,528111,452,1,39156.34,0.0
46898,528111,308,2,11712.79,0.05
46899,528112,396,1,28842.22,0.0
46900,528113,209,1,77335.42,0.0
46901,528113,6,1,13001.31,0.05
46902,528114,91,1,37891.56,0.1
46903,528115,140,1,29047.35,0.15
46904,528115,421,1,11053.18,0.0
46905,528116,283,1,38001.7,0.0
46906,528117,301,1,7774.2,0.0
46907,528117,13,2,31411.93,0.0
46908,528118,137,3,61609.91,0.15
46909,528118,93,1,7531.02,0.1
46910,528118,308,1,11712.79,0.1
46911,528118,483,2,66493.58,0.05
46912,528119,141,4,24000.48,0.05
46913,528119,477,1,9863.07,0.0
46914,528120,158,2,1831.29,0.1
46915,528120,198,1,3980.98,0.15
46916,528121,142,1,99967.91,0.1
46917,528122,268,1,43673.33,0.05
46918,528122,106,1,45699.06,0.1
46919,528123,491,1,4108.79,0.0
46920,528124,89,2,8192.9,0.0
46921,528124,460,2,1287.32,0.2
46922,528125,78,2,8968.46,0.0
46923,528125,97,1,26940.65,0.1
46924,528126,403,4,1198.87,0.05
46925,528126,395,1,6495.02,0.2
46926,528126,64,1,24113.89,0.0
46927,528127,201,1,5793.82,0.05
46928,528128,228,1,119767.32,0.05
46929,528129,249,2,1070.92,0.05
46930,528129,211,1,12151.74,0.05
46931,528129,68,1,12221.29,0.1
46932,528130,352,1,1054.67,0.1
46933,528130,297,1,9533.8,0.0
46934,528131,36,1,102593.44,0.0
46935,528132,243,2,38715.68,0.0
46936,528133,132,1,24008.63,0.2
46937,528134,81,2,7876.41,0.1
46938,528135,382,1,47605.16,0.0
46939,528136,78,2,8968.46,0.05
46940,528137,56,2,47690.86,0.05
46941,528138,383,3,3238.95,0.05
46942,528139,183,3,6332.92,0.0
46943,528139,275,2,100422.8,0.0
46944,528139,344,1,4173.37,0.0
46945,528140,10,2,60612.61,0.05
46946,528140,405,1,11683.22,0.1
46947,528141,344,2,4173.37,0.0
46948,528141,109,1,5036.55,0.05
46949,528141,216,2,60979.77,0.1
46950,528142,347,1,16709.21,0.15
46951,528143,145,3,32321.73,0.0
46952,528143,497,1,29836.62,0.0
46953,528144,435,2,7472.51,0.15
46954,528145,337,2,77729.62,0.0
46955,528146,219,2,3363.8,0.0
46956,528146,327,4,10634.99,0.15
46957,528147,114,2,23798.39,0.0
46958,528147,62,1,62572.22,0.0
46959,528147,205,2,13701.47,0.0
46960,528147,164,1,4022.66,0.0
46961,528148,265,1,25674.53,0.05
46962,528149,241,1,6588.28,0.1
46963,528149,388,1,104155.95,0.05
46964,528150,344,1,4173.37,0.15
46965,528150,188,3,9849.24,0.0
46966,528151,440,1,48710.97,0.15
46967,528151,388,1,104155.95,0.1
46968,528152,259,1,34371.41,0.0
46969,528153,377,2,11029.08,0.15
46970,528154,76,1,5700.81,0.05
46971,528155,92,4,14877.81,0.1
46972,528155,185,2,13448.26,0.2
46973,528155,391,1,9745.76,0.2
46974,528156,390,1,8629.73,0.0
46975,528157,498,2,23398.01,0.2
46976,528157,331,2,1936.01,0.15
46977,528158,310,1,796.37,0.0
46978,528159,17,1,7584.53,0.05
46979,528160,385,1,5772.05,0.0
46980,528160,424,1,3545.25,0.0
46981,528160,32,1,4705.12,0.0
46982,528160,150,3,1891.48,0.1
46983,528161,297,2,9533.8,0.05
46984,528161,366,4,1908.63,0.0
46985,528161,349,1,55674.7,0.1
46986,528162,53,2,765.92,0.0
46987,528163,147,1,2791.91,0.2
46988,528164,342,2,110627.26,0.2
46989,528165,384,2,1207.75,0.0
46990,528165,403,1,1198.87,0.0
46991,528166,487,1,4818.04,0.0
46992,528166,225,1,2622.96,0.0
46993,528166,187,1,6839.22,0.0
46994,528167,35,1,14141.81,0.05
46995,528168,121,1,18252.73,0.15
46996,528168,8,1,44484.41,0.0
46997,528169,483,4,66493.58,0.0
46998,528169,454,2,6130.8,0.1
46999,528170,63,1,16898.65,0.0
47000,528171,313,3,14102.9,0.05
47001,528172,278,2,36196.06,0.05
47002,528172,361,1,1997.53,0.0
47003,528172,201,1,5793.82,0.0
47004,528173,152,1,7532.6,0.15
47005,528173,165,1,46456.53,0.1
47006,528173,101,3,6591.34,0.05
47007,528174,299,2,4078.9,0.05
47008,528174,209,2,77335.42,0.0
47009,528174,22,1,4303.17,0.15
47010,528174,191,2,9846.16,0.0
47011,528175,124,1,13636.3,0.0
47012,528175,360,2,47840.05,0.0
47013,528175,203,1,9014.89,0.05
47014,528176,77,2,45372.12,0.05
47015,528176,359,2,2789.78,0.05
47016,528176,128,2,59128.57,0.0
47017,528176,481,1,36749.29,0.1
47018,528177,228,1,119767.32,0.0
47019,528177,106,1,45699.06,0.0
47020,528178,474,1,47002.08,0.0
47021,528179,475,1,9662.06,0.0
47022,528180,346,1,10411.02,0.0
47023,528181,284,3,13460.2,0.15
47024,528182,198,2,3980.98,0.1
47025,528182,256,4,25879.2,0.15
47026,528183,375,2,20992.84,0.15
47027,528184,402,4,6534.45,0.05
47028,528185,29,2,24030.68,0.0
47029,528185,412,2,10271.38,0.05
47030,528185,43,3,43119.19,0.15
47031,528186,432,1,44756.57,0.0
47032,528187,104,1,43179.23,0.15
47033,528187,99,1,11195.09,0.0
47034,528187,346,2,10411.02,0.0
47035,528187,53,2,765.92,0.0
47036,528188,405,1,11683.22,0.15
47037,528188,249,2,1070.92,0.05
47038,528189,314,1,8838.69,0.0
47039,528190,40,2,23708.12,0.0
47040,528190,416,1,44491.16,0.0
47041,528191,167,3,62113.55,0.0
47042,528192,46,2,20783.59,0.1
47043,528192,459,4,15332.57,0.05
47044,528193,62,2,62572.22,0.0
47045,528194,283,1,38001.7,0.1
47046,528195,33,1,4219.35,0.15
47047,528195,186,1,23831.06,0.0
47048,528196,436,1,5072.84,0.1
47049,528197,16,1,15446.27,0.0
47050,528197,41,1,16137.09,0.0
47051,528198,292,2,1051.45,0.15
47052,528199,438,2,8548.98,0.05
47053,528199,282,2,21145.43,0.05
47054,528199,79,1,111284.37,0.0
47055,528200,132,1,24008.63,0.2
47056,528200,263,3,13346.12,0.1
47057,528200,154,2,9225.48,0.2
47058,528201,200,2,39194.65,0.0
47059,528202,487,2,4818.04,0.1
47060,528203,142,2,99967.91,0.0
47061,528203,495,2,40264.12,0.05
47062,528204,445,1,18387.92,0.05
47063,528204,447,3,10930.74,0.05
47064,528205,231,2,2337.01,0.0
47065,528205,245,1,19602.94,0.1
47066,528206,375,1,20992.84,0.1
47067,528206,451,1,22913.24,0.1
47068,528206,297,1,9533.8,0.0
47069,528207,415,2,968.24,0.0
47070,528207,398,1,5053.88,0.0
47071,528208,347,1,16709.21,0.0
47072,528208,67,1,9281.54,0.0
47073,528209,194,1,5835.86,0.1
47074,528209,121,1,18252.73,0.0
47075,528209,157,4,78761.8,0.05
47076,528210,500,1,5461.41,0.1
47077,528210,286,1,52276.08,0.1
47078,528211,49,4,16442.92,0.1
47079,528212,4,1,2830.45,0.0
47080,528212,350,1,39908.14,0.05
47081,528213,27,1,6760.46,0.05
47082,528213,1,2,1356.88,0.0
47083,528213,348,1,6776.44,0.0
47084,528214,103,1,14572.46,0.0
47085,528214,415,2,968.24,0.2
47086,528215,73,1,5311.55,0.0
47087,528216,462,1,6660.53,0.0
47088,528216,127,2,3503.26,0.15
47089,528216,327,1,10634.99,0.05
47090,528216,76,1,5700.81,0.0
47091,528217,403,2,1198.87,0.05
47092,528218,297,1,9533.8,0.15
47093,528218,373,1,22271.18,0.05
47094,528219,180,2,53317.81,0.0
47095,528219,371,2,49992.19,0.15
47096,528220,311,2,3323.64,0.1
47097,528221,244,1,50401.16,0.0
47098,528221,249,1,1070.92,0.1
47099,528221,334,2,8011.5,0.0
47100,528222,349,4,55674.7,0.0
47101,528222,25,1,119127.62,0.0
47102,528223,254,1,1246.22,0.0
47103,528224,311,2,3323.64,0.0
47104,528224,209,2,77335.42,0.0
47105,528224,150,3,1891.48,0.05
47106,528225,431,1,8397.95,0.0
47107,528225,98,1,5413.28,0.1
47108,528225,440,2,48710.97,0.05
47109,528226,343,1,19819.77,0.0
47110,528227,192,1,29180.44,0.0
47111,528228,12,1,6090.02,0.05
47112,528229,472,1,3872.04,0.0
47113,528229,200,1,39194.65,0.0
47114,528230,274,1,20583.37,0.0
47115,528230,14,1,6619.25,0.1
47116,528230,443,1,14726.78,0.05
47117,528230,239,4,6454.06,0.1
47118,528231,15,1,77496.34,0.1
47119,528232,119,1,5408.05,0.0
47120,528233,214,1,4428.98,0.1
47121,528233,165,1,46456.53,0.0
47122,528233,258,2,14277.54,0.05
47123,528233,72,4,14913.98,0.1
47124,528234,397,2,2418.45,0.0
47125,528235,189,1,29970.5,0.05
47126,528236,446,2,7036.15,0.0
47127,528236,283,1,38001.7,0.1
47128,528237,211,2,12151.74,0.15
47129,528238,167,1,62113.55,0.05
47130,528239,136,2,16168.61,0.1
47131,528239,423,1,267.18,0.05
47132,528240,456,1,3532.12,0.1
47133,528240,484,1,14475.39,0.1
47134,528240,466,1,50338.17,0.05
47135,528241,44,2,2717.45,0.05
47136,528241,179,1,8319.59,0.15
47137,528242,227,1,2336.42,0.0
47138,528242,242,2,38389.44,0.05
47139,528243,182,2,16543.44,0.05
47140,528244,173,1,19581.59,0.05
47141,528244,374,1,10295.77,0.15
47142,528245,27,1,6760.46,0.0
47143,528246,378,4,17778.8,0.0
47144,528247,247,2,2371.46,0.15
47145,528248,282,3,21145.43,0.05
47146,528249,120,2,54097.85,0.05
47147,528250,82,1,1826.79,0.15
47148,528251,17,1,7584.53,0.0
47149,528251,101,1,6591.34,0.1
47150,528251,338,2,2406.2,0.1
47151,528251,279,1,10325.32,0.15
47152,528252,378,3,17778.8,0.05
47153,528252,417,2,47924.42,0.0
47154,528253,235,1,1765.5,0.1
47155,528254,222,2,49866.23,0.0
47156,528254,479,1,5881.0,0.05
47157,528255,322,2,10719.48,0.05
47158,528256,380,4,7267.87,0.05
47159,528256,259,1,34371.41,0.05
47160,528257,123,1,11402.85,0.1
47161,528258,314,1,8838.69,0.1
47162,528258,246,1,26448.95,0.05
47163,528259,144,1,2000.65,0.05
47164,528260,323,4,12861.73,0.15
47165,528261,119,1,5408.05,0.05
47166,528261,337,1,77729.62,0.0
47167,528262,23,3,3177.28,0.2
47168,528263,151,1,3719.47,0.1
47169,528264,22,3,4303.17,0.1
47170,528264,32,2,4705.12,0.1
47171,528264,89,3,8192.9,0.2
47172,528265,426,1,699.93,0.0
47173,528266,392,2,25702.88,0.0
47174,528267,177,4,491.57,0.05
47175,528268,399,2,16751.15,0.1
47176,528269,349,1,55674.7,0.1
47177,528270,470,3,74535.96,0.0
47178,528270,200,4,39194.65,0.05
47179,528271,132,1,24008.63,0.0
47180,528271,211,3,12151.74,0.0
47181,528272,101,2,6591.34,0.0
47182,528272,442,3,21000.66,0.0
47183,528273,218,1,71335.52,0.05
47184,528273,423,1,267.18,0.15
47185,528274,314,1,8838.69,0.1
47186,528275,141,1,24000.48,0.0
47187,528275,131,1,6407.05,0.2
47188,528276,31,1,70394.22,0.0
47189,528276,161,1,2031.32,0.0
47190,528277,3,1,664.06,0.0
47191,528277,462,2,6660.53,0.1
47192,528278,22,1,4303.17,0.0
47193,528278,465,2,9639.11,0.0
47194,528278,322,1,10719.48,0.0
47195,528279,203,1,9014.89,0.1
47196,528280,462,1,6660.53,0.15
47197,528280,322,1,10719.48,0.2
47198,528280,383,1,3238.95,0.05
47199,528281,124,2,13636.3,0.05
47200,528281,151,2,3719.47,0.05
47201,528281,338,1,2406.2,0.0
47202,528282,267,2,25739.92,0.0
47203,528283,25,1,119127.62,0.05
47204,528284,434,1,31733.41,0.1
47205,528284,469,2,4328.67,0.1
47206,528285,497,1,29836.62,0.0
47207,528285,446,2,7036.15,0.05
47208,528286,387,1,31686.25,0.2
47209,528287,495,1,40264.12,0.0
47210,528288,66,2,1674.87,0.0
47211,528288,253,1,26060.75,0.1
47212,528289,469,2,4328.67,0.05
47213,528289,104,1,43179.23,0.05
47214,528290,468,2,38862.13,0.2
47215,528291,282,1,21145.43,0.0
47216,528291,58,3,99880.7,0.05
47217,528292,16,1,15446.27,0.05
47218,528292,5,1,4738.63,0.1
47219,528293,345,1,109565.24,0.1
47220,528294,389,1,1286.19,0.05
47221,528295,113,1,4968.89,0.0
47222,528296,103,1,14572.46,0.1
47223,528296,462,3,6660.53,0.05
47224,528296,313,3,14102.9,0.0
47225,528297,416,1,44491.16,0.0
47226,528298,148,1,6416.02,0.0
47227,528299,410,1,5306.34,0.0
47228,528300,134,1,6070.21,0.1
47229,528301,156,1,794.55,0.1
47230,528302,82,1,1826.79,0.05
47231,528303,70,1,33145.81,0.0
47232,528304,350,2,39908.14,0.0
47233,528305,336,2,976.37,0.1
47234,528305,108,1,47266.16,0.2
47235,528306,479,2,5881.0,0.0
47236,528306,95,1,8315.55,0.0
47237,528306,440,1,48710.97,0.05
47238,528307,373,2,22271.18,0.05
47239,528308,431,4,8397.95,0.05
47240,528309,347,1,16709.21,0.2
47241,528310,416,2,44491.16,0.1
47242,528311,441,2,25468.35,0.1
47243,528312,45,1,11674.3,0.15
47244,528312,234,1,2596.49,0.05
47245,528313,137,1,61609.91,0.0
47246,528313,191,1,9846.16,0.0
47247,528314,181,1,8279.63,0.0
47248,528315,84,2,2495.42,0.05
47249,528316,176,1,9677.27,0.0
47250,528317,250,1,7075.51,0.0
47251,528318,258,1,14277.54,0.1
47252,528318,419,1,12011.99,0.15
47253,528319,115,4,12322.6,0.1
47254,528319,190,1,5564.14,0.15
47255,528319,101,1,6591.34,0.0
47256,528319,452,3,39156.34,0.1
47257,528320,280,2,977.17,0.0
47258,528321,471,2,113683.78,0.05
47259,528322,468,2,38862.13,0.05
47260,528322,24,1,20171.06,0.0
47261,528322,133,2,7030.86,0.1
47262,528322,187,1,6839.22,0.2
47263,528323,287,1,11265.7,0.0
47264,528324,265,1,25674.53,0.1
47265,528324,108,1,47266.16,0.0
47266,528325,458,1,3155.42,0.1
47267,528326,334,2,8011.5,0.0
47268,528326,469,1,4328.67,0.0
47269,528326,122,1,9084.76,0.0
47270,528326,93,2,7531.02,0.0
47271,528327,486,1,60605.54,0.1
47272,528328,363,1,25573.13,0.05
47273,528328,461,1,14709.97,0.2
47274,528328,158,1,1831.29,0.05
47275,528329,161,1,2031.32,0.0
47276,528330,404,1,14376.53,0.05
47277,528330,222,1,49866.23,0.0
47278,528331,120,1,54097.85,0.1
47279,528331,335,2,10315.61,0.0
47280,528332,321,1,8001.09,0.05
47281,528333,492,1,57051.94,0.0
47282,528334,378,3,17778.8,0.0
47283,528335,500,1,5461.41,0.0
47284,528336,404,1,14376.53,0.05
47285,528337,11,1,21524.32,0.05
47286,528337,255,1,27908.0,0.15
47287,528338,139,1,49097.52,0.05
47288,528338,389,2,1286.19,0.15
47289,528339,64,2,24113.89,0.05
47290,528340,178,1,90679.19,0.0
47291,528341,366,1,1908.63,0.15
47292,528342,150,1,1891.48,0.0
47293,528343,398,3,5053.88,0.05
47294,528344,341,1,9177.31,0.05
47295,528344,175,1,6896.03,0.1
47296,528345,95,1,8315.55,0.0
47297,528345,375,1,20992.84,0.0
47298,528346,174,1,119540.81,0.05
47299,528347,236,2,17160.72,0.0
47300,528348,365,1,12631.09,0.1
47301,528349,458,1,3155.42,0.1
47302,528349,146,1,48810.32,0.1
47303,528350,473,2,18997.35,0.1
47304,528351,123,2,11402.85,0.0
47305,528352,154,1,9225.48,0.0
47306,528352,161,1,2031.32,0.0
47307,528353,148,2,6416.02,0.1
47308,528354,25,1,119127.62,0.0
47309,528354,463,2,41693.85,0.0
47310,528355,497,2,29836.62,0.05
47311,528356,284,1,13460.2,0.0
47312,528357,32,2,4705.12,0.05
47313,528358,55,1,17898.53,0.1
47314,528359,466,3,50338.17,0.0
47315,528359,355,2,13233.21,0.0
47316,528360,484,1,14475.39,0.0
47317,528361,232,1,10150.4,0.0
47318,528361,377,3,11029.08,0.2
47319,528362,460,2,1287.32,0.15
47320,528363,128,1,59128.57,0.15
47321,528364,329,1,5181.96,0.05
47322,528365,291,4,10498.47,0.0
47323,528365,219,1,3363.8,0.1
47324,528365,47,1,21471.0,0.0
47325,528366,422,1,46613.03,0.05
47326,528367,146,3,48810.32,0.0
